,Unnamed: 0,AtletaID,Rodada,Prev_Pontos,A,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,SG,Status,ano,avg.A,avg.A.l05,avg.CA,avg.CV.l05,avg.DD,avg.DD.l05,avg.DP,avg.DP.l05,avg.FC,avg.FC.l05,avg.FD,avg.FD.l05,avg.FF,avg.FF.l05,avg.FS,avg.FS.l05,avg.FT,avg.FT.l05,avg.G,avg.G.l05,avg.GC,avg.GC.l05,avg.GS,avg.GS.l05,avg.I,avg.I.l05,avg.PE,avg.PE.l05,avg.PP,avg.PP.l05,avg.Points,avg.RB,avg.RB.l05,avg.SG,avg.SG.l05,avg.last05,away.score.x,dia,home.attack,home.defend,home.score.x,mes,pred.away.score,pred.home.score,risk_points,variable,Target_varPreco,Target_Pontos,Prev_Preco
2256,2256,68808,35.0,0.26376408,1.0,0.0,0.0,Ponte Preta,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,True,7.3,4.98,lat,19.88,0.43,1.0,0.0,Provável,2017,0.0794701986754967,0.2,0.139072847682119,0.0,0.0,0.0,0.0,0.0,0.913907284768212,1.8,0.145695364238411,0.2,0.158940397350993,0.2,1.3112582781456998,3.4,0.00662251655629139,0.0,0.00662251655629139,0.0,0.0,0.0,0.0,0.0,0.0728476821192053,0.0,2.9536423841059603,2.2,0.0,0.0,2.3377483443708598,1.08609271523179,2.2,0.165562913907285,0.2,5.82,1.0,15.0,0.0,0.0,2.0,11.0,0.0,0.0,4.637575995184459,home.team,1.4,5.0,0.004533589
2257,2257,68808,36.0,0.24859086,0.0,0.0,0.0,Ponte Preta,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,True,4.1,4.95,lat,19.33,-0.55,1.0,0.0,Provável,2017,0.0789473684210526,0.2,0.13815789473684198,0.0,0.0,0.0,0.0,0.0,0.9144736842105259,1.6,0.151315789473684,0.4,0.164473684210526,0.4,1.3223684210526299,3.6,0.00657894736842105,0.0,0.00657894736842105,0.0,0.0,0.0,0.0,0.0,0.0723684210526316,0.0,2.94078947368421,2.2,0.0,0.0,2.34934210526316,1.08552631578947,1.4,0.164473684210526,0.0,4.0,0.0,20.0,0.0,0.0,2.0,11.0,0.0,0.0,4.5463660702196504,away.team,-0.83,-0.6,0.17426386
2258,2258,68821,35.0,0.08054623,0.0,0.0,0.0,Cruzeiro,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0.2,0.2,lat,2.41,-0.59,0.0,0.0,Provável,2017,0.0350877192982456,0.0,0.0701754385964912,0.0,0.0,0.0,0.0,0.0,0.456140350877193,0.2,0.18421052631578896,0.2,0.175438596491228,0.0,0.517543859649123,0.0,0.0263157894736842,0.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0614035087719298,0.0,1.7280701754386,0.2,0.0,0.0,1.5640350877193,0.385964912280702,0.0,0.157894736842105,0.0,0.04,2.0,15.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0632455532033676,home.team,0.09,0.8,0.28592455
2259,2259,68827,18.0,0.14441636,0.0,1.0,0.0,Fluminense,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,True,6.9,2.8,zag,3.93,0.61,1.0,0.0,Provável,2017,0.009174311926605509,0.0,0.0825688073394495,0.0,0.0,0.0,0.0,0.0,0.321100917431193,0.6,0.055045871559632996,0.2,0.11009174311926599,0.0,0.18348623853210996,0.2,0.0,0.0,0.0275229357798165,0.2,0.0,0.0,0.0,0.0,0.0275229357798165,0.2,0.6513761467889909,0.2,0.0,0.0,1.21559633027523,0.44036697247706397,0.2,0.100917431192661,0.0,1.38,2.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,2.18197158551618,away.team,-1.27,-0.8,0.07406503
2260,2260,68827,19.0,0.08054623,0.0,0.0,0.0,Fluminense,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,-0.8,1.6,zag,2.66,-1.27,0.0,0.0,Provável,2017,0.00909090909090909,0.0,0.0818181818181818,0.0,0.0,0.0,0.0,0.0,0.327272727272727,0.8,0.0545454545454545,0.2,0.10909090909090899,0.0,0.18181818181818202,0.2,0.0,0.0,0.0272727272727273,0.2,0.0,0.0,0.0,0.0,0.0272727272727273,0.2,0.654545454545455,0.4,0.0,0.0,1.19727272727273,0.43636363636363595,0.2,0.1,0.0,1.22,1.0,5.0,0.0,0.0,3.0,8.0,0.0,0.0,2.2243351066479797,home.team,1.9,9.5,0.4198189
2261,2261,68827,20.0,0.20066568,0.0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,9.5,3.58,zag,4.56,1.9,3.0,1.0,Provável,2017,0.009009009009009007,0.0,0.0810810810810811,0.0,0.0,0.0,0.0,0.0,0.324324324324324,0.8,0.0540540540540541,0.2,0.108108108108108,0.0,0.18018018018018,0.2,0.0,0.0,0.027027027027027,0.2,0.0,0.0,0.0,0.0,0.027027027027027,0.2,0.666666666666667,0.8,0.0,0.0,1.2720720720720702,0.459459459459459,0.8,0.108108108108108,0.2,3.12,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,3.56158516518823,away.team,-1.53,-0.1,-0.32007587
2262,2262,68827,21.0,0.10611087,0.0,0.0,0.0,Fluminense,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,True,-0.1,2.84,zag,3.03,-1.53,0.0,0.0,Provável,2017,0.00892857142857143,0.0,0.0803571428571429,0.0,0.0,0.0,0.0,0.0,0.34821428571428603,1.4,0.0625,0.4,0.11607142857142899,0.2,0.178571428571429,0.2,0.0,0.0,0.0267857142857143,0.2,0.0,0.0,0.0,0.0,0.0267857142857143,0.2,0.6696428571428571,1.0,0.0,0.0,1.25982142857143,0.4553571428571429,0.8,0.107142857142857,0.2,3.1,1.0,21.0,0.0,0.0,2.0,8.0,0.0,0.0,3.5665887841964,home.team,0.7,3.6,0.3322195
2263,2263,68827,22.0,0.10611087,0.0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,3.6,2.97,zag,3.73,0.7,2.0,0.0,Provável,2017,0.00884955752212389,0.0,0.079646017699115,0.0,0.0,0.0,0.0,0.0,0.345132743362832,1.4,0.0619469026548673,0.4,0.115044247787611,0.2,0.185840707964602,0.4,0.0,0.0,0.0265486725663717,0.2,0.0,0.0,0.0,0.0,0.0265486725663717,0.2,0.6725663716814161,1.2,0.0,0.0,1.2805309734513302,0.4690265486725661,1.2,0.106194690265487,0.2,3.82,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,3.5744308016180097,home.team,-1.07,-2.7,0.17538983
2264,2264,68827,32.0,0.14441636,0.0,0.0,0.0,Fluminense,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,True,6.8,2.74,zag,4.01,1.35,4.0,0.0,Dúvida,2017,0.008130081300813009,0.0,0.0813008130081301,0.0,0.0,0.0,0.0,0.0,0.33333333333333304,0.2,0.0650406504065041,0.0,0.105691056910569,0.0,0.17886178861788601,0.2,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.650406504065041,0.0,0.0,0.0,1.20975609756098,0.463414634146341,0.8,0.0975609756097561,0.0,1.36,2.0,4.0,0.0,0.0,1.0,11.0,0.0,0.0,2.40020832429187,away.team,-0.69,2.1,-0.02394259
2265,2265,68827,33.0,0.09885639,0.0,0.0,0.0,Fluminense,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,True,2.1,2.67,zag,3.32,-0.69,2.0,0.0,Provável,2017,0.00806451612903226,0.0,0.0806451612903226,0.0,0.0,0.0,0.0,0.0,0.354838709677419,0.8,0.0645161290322581,0.0,0.10483870967741901,0.0,0.18548387096774202,0.4,0.0,0.0,0.0241935483870968,0.0,0.0,0.0,0.0,0.0,0.0241935483870968,0.0,0.653225806451613,0.2,0.0,0.0,1.21693548387097,0.47580645161290297,1.2,0.0967741935483871,0.0,1.78,2.0,9.0,0.0,0.0,2.0,11.0,0.0,0.0,2.17891410263614,home.team,-0.8,-2.5,0.2289483
2266,2266,68827,36.0,0.11576283,0.0,0.0,0.0,Fluminense,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,True,6.0,2.5,zag,3.92,1.4,1.0,1.0,Provável,2017,0.0078740157480315,0.0,0.0866141732283465,0.0,0.0,0.0,0.0,0.0,0.37007874015748,1.4,0.062992125984252,0.0,0.110236220472441,0.2,0.18897637795275601,0.6,0.0,0.0,0.0236220472440945,0.0,0.0,0.0,0.0,0.0,0.031496062992126,0.2,0.692913385826772,1.6,0.0,0.0,1.21574803149606,0.480314960629921,1.6,0.102362204724409,0.2,2.48,0.0,20.0,0.0,0.0,2.0,11.0,0.0,0.0,2.9349238112390204,home.team,-0.92,0.1,-0.031119227
2267,2267,68827,37.0,0.09766734,0.0,1.0,0.0,Fluminense,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,True,0.1,2.3,zag,3.0,-0.92,1.0,0.0,Provável,2017,0.0078125,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.375,1.4,0.0625,0.0,0.1171875,0.4,0.1953125,0.6,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.03125,0.2,0.6953125,1.8,0.0,0.0,1.20703125,0.484375,1.0,0.1015625,0.2,1.14,2.0,25.0,0.0,0.0,1.0,11.0,0.0,0.0,2.9303962568605297,home.team,-0.16,-0.7,0.30318093
2268,2268,68834,4.0,0.13021880000000002,0.0,1.0,0.0,Sport,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,True,0.6,0.73,mei,8.19,-0.14,1.0,0.0,Provável,2017,0.0416666666666667,0.0,0.133333333333333,0.0,0.0,0.0,0.0,0.0,1.8083333333333305,1.8,0.2,0.2,0.375,0.2,1.05833333333333,1.2,0.00833333333333333,0.0,0.0416666666666667,0.0,0.0166666666666667,0.0,0.0,0.0,0.0166666666666667,0.0,2.75833333333333,3.0,0.0,0.0,2.44833333333333,1.76666666666667,1.0,0.0,0.0,0.44,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,2.5054607028116296,away.team,0.72,4.2,0.3195954
2269,2269,68834,5.0,0.15234444,1.0,0.0,0.0,Sport,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,7.8,2.5,mei,9.76,1.57,1.0,0.0,Provável,2017,0.0495867768595041,0.2,0.13223140495867802,0.0,0.0,0.0,0.0,0.0,1.80165289256198,2.0,0.20661157024793397,0.4,0.380165289256198,0.4,1.05785123966942,1.4,0.008264462809917359,0.0,0.0413223140495868,0.0,0.0165289256198347,0.0,0.0,0.0,0.0165289256198347,0.0,2.75206611570248,3.4,0.0,0.0,2.4925619834710697,1.7603305785123995,1.2,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,3.25474013299577,home.team,3.88,18.4,0.032651365
2270,2270,68834,6.0,0.18125737,0.0,0.0,0.0,Sport,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,True,3.2,2.64,mei,9.24,-0.52,2.0,0.0,Provável,2017,0.0491803278688525,0.2,0.13114754098360698,0.0,0.0,0.0,0.0,0.0,1.79508196721311,2.2,0.20491803278688506,0.4,0.385245901639344,0.6,1.0573770491803298,1.6,0.008196721311475409,0.0,0.040983606557377,0.0,0.0163934426229508,0.0,0.0,0.0,0.0163934426229508,0.0,2.7540983606557403,4.0,0.0,0.0,2.4983606557377,1.7622950819672099,1.6,0.0,0.0,2.64,1.0,10.0,0.0,0.0,2.0,6.0,0.0,0.0,3.28085354747816,away.team,-1.04,0.5,0.19748646
2271,2271,68834,7.0,0.19949743,0.0,0.0,0.0,Sport,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,True,11.3,4.08,mei,11.2,1.96,7.0,0.0,Provável,2017,0.0487804878048781,0.2,0.130081300813008,0.0,0.0,0.0,0.0,0.0,1.78861788617886,2.4,0.203252032520325,0.4,0.38211382113821096,0.6,1.05691056910569,1.8,0.008130081300813009,0.0,0.040650406504065005,0.0,0.016260162601626,0.0,0.0,0.0,0.016260162601626,0.0,2.7479674796748,4.4,0.0,0.0,2.5699186991869905,1.8048780487804896,3.0,0.0,0.0,4.26,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,4.3948960296133395,home.team,-0.19,1.9,-0.32310617
2272,2272,68834,8.0,0.15326154,0.0,0.0,0.0,Sport,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,True,5.4,4.27,mei,10.68,-0.52,3.0,0.0,Provável,2017,0.0483870967741935,0.2,0.129032258064516,0.0,0.0,0.0,0.0,0.0,1.78225806451613,1.6,0.20161290322580602,0.4,0.387096774193548,0.8,1.06451612903226,1.6,0.00806451612903226,0.0,0.0403225806451613,0.0,0.0161290322580645,0.0,0.0,0.0,0.0161290322580645,0.0,2.75,2.2,0.0,0.0,2.59274193548387,1.8145161290322598,2.8,0.0,0.0,5.66,3.0,18.0,0.0,0.0,1.0,6.0,0.0,0.0,4.10182886039874,home.team,0.18,2.4,0.16255102
2273,2273,68834,9.0,0.18730366,0.0,0.0,0.0,Sport,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,True,3.5,4.17,mei,10.51,-0.17,1.0,0.0,Suspenso,2017,0.048,0.2,0.128,0.0,0.0,0.0,0.0,0.0,1.776,1.0,0.2,0.2,0.408,1.2,1.064,1.2,0.008,0.0,0.04,0.0,0.016,0.0,0.0,0.0,0.016,0.0,2.736,2.2,0.0,0.0,2.6,1.808,2.8,0.0,0.0,6.24,2.0,21.0,0.0,0.0,2.0,6.0,0.0,0.0,3.96910289332209,away.team,0.43,3.4,0.19445616
2274,2274,68834,11.0,0.15326154,0.0,0.0,0.0,Sport,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,True,7.0,4.48,mei,11.24,0.73,3.0,0.0,Provável,2017,0.047244094488189003,0.0,0.125984251968504,0.0,0.0,0.0,0.0,0.0,1.7480314960629901,0.6,0.20472440944881892,0.2,0.40944881889763796,1.0,1.05511811023622,1.0,0.0078740157480315,0.0,0.0393700787401575,0.0,0.015748031496063,0.0,0.0,0.0,0.015748031496063,0.0,2.7007874015748,1.4,0.0,0.0,2.61417322834646,1.8031496062992096,2.8,0.0,0.0,5.44,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,3.93169457387298,home.team,-0.25,4.2,0.049579233
2275,2275,68834,12.0,0.18730366,0.0,0.0,0.0,Sport,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,True,4.2,4.45,mei,10.99,-0.25,2.0,0.0,Provável,2017,0.046875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.7578125,1.0,0.2109375,0.4,0.421875,1.4,1.0546875,1.0,0.0078125,0.0,0.0390625,0.0,0.015625,0.0,0.0,0.0,0.015625,0.0,2.6953125,1.4,0.0,0.0,2.6265625,1.8046875,1.8,0.0,0.0,4.02,3.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,3.92065754122386,away.team,0.22,1.3,0.19051462
2276,2276,68834,13.0,0.15326154,0.0,0.0,0.0,Sport,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,True,3.2,4.34,mei,10.88,-0.11,2.0,0.0,Provável,2017,0.0465116279069767,0.0,0.12403100775193801,0.0,0.0,0.0,0.0,0.0,1.74418604651163,0.8,0.209302325581395,0.4,0.4186046511627911,1.2,1.06201550387597,1.0,0.0077519379844961205,0.0,0.0387596899224806,0.0,0.0155038759689922,0.0,0.0,0.0,0.0155038759689922,0.0,2.70542635658915,1.6,0.0,0.0,2.63100775193798,1.8062015503876,1.6,0.0,0.0,3.58,0.0,13.0,0.0,0.0,3.0,7.0,0.0,0.0,3.39895408749352,home.team,0.3,3.0,0.19445616
2277,2277,68834,14.0,0.16548958,0.0,0.0,0.0,Sport,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,True,11.5,4.94,mei,12.63,1.75,3.0,0.0,Provável,2017,0.0461538461538462,0.0,0.123076923076923,0.0,0.0,0.0,0.0,0.0,1.74615384615385,1.0,0.207692307692308,0.4,0.41538461538461496,0.6,1.05384615384615,0.8,0.007692307692307691,0.0,0.0461538461538462,0.2,0.0153846153846154,0.0,0.0,0.0,0.0153846153846154,0.0,2.7,1.8,0.0,0.0,2.6992307692307698,1.81538461538462,2.0,0.0,0.0,5.18,1.0,17.0,0.0,0.0,2.0,7.0,0.0,0.0,3.7008857798580497,away.team,0.61,5.5,-0.3482324
2278,2278,68834,15.0,0.1627762,1.0,1.0,0.0,Sport,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,True,4.1,4.88,mei,11.39,-1.24,2.0,0.0,Provável,2017,0.0534351145038168,0.2,0.12977099236641199,0.0,0.0,0.0,0.0,0.0,1.7404580152671798,1.2,0.206106870229008,0.4,0.41221374045801495,0.6,1.0534351145038199,1.0,0.007633587786259541,0.0,0.0458015267175573,0.2,0.0152671755725191,0.0,0.0,0.0,0.0229007633587786,0.2,2.7251908396946605,3.0,0.0,0.0,2.7099236641221403,1.8167938931297705,2.4,0.0,0.0,6.0,0.0,20.0,0.0,0.0,4.0,7.0,0.0,0.0,3.6533698295014,home.team,0.06,6.2,0.19051462
2279,2279,68834,16.0,0.14096212,0.0,1.0,0.0,Sport,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,True,2.4,4.7,mei,11.24,-0.15,4.0,0.0,Suspenso,2017,0.053030303030303,0.2,0.136363636363636,0.0,0.0,0.0,0.0,0.0,1.7424242424242402,1.6,0.20454545454545492,0.2,0.4166666666666671,0.6,1.04545454545455,0.8,0.0075757575757575794,0.0,0.0454545454545455,0.2,0.0151515151515152,0.0,0.0,0.0,0.0227272727272727,0.2,2.75757575757576,4.2,0.0,0.0,2.7075757575757597,1.8333333333333304,2.6,0.0,0.0,5.08,2.0,23.0,0.0,0.0,0.0,7.0,0.0,0.0,3.71369836625911,home.team,-0.75,0.6,0.2147074
2280,2280,68834,18.0,0.14096212,0.0,1.0,0.0,Sport,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,True,3.4,4.61,mei,11.39,0.15,2.0,0.0,Provável,2017,0.0522388059701493,0.2,0.141791044776119,0.0,0.0,0.0,0.0,0.0,1.72388059701493,1.2,0.20895522388059692,0.2,0.432835820895522,0.8,1.02985074626866,0.2,0.00746268656716418,0.0,0.0447761194029851,0.2,0.0149253731343284,0.0,0.0,0.0,0.0223880597014925,0.2,2.73134328358209,3.4,0.0,0.0,2.6925373134328403,1.82089552238806,2.2,0.0,0.0,4.28,2.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,3.3509700088183396,home.team,-2.47,-3.1,0.16321483
2281,2281,68834,19.0,0.17500424,0.0,0.0,0.0,Sport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,True,2.5,4.48,mei,11.09,-0.3,2.0,0.0,Provável,2017,0.0518518518518519,0.2,0.140740740740741,0.0,0.0,0.0,0.0,0.0,1.7111111111111101,0.8,0.20740740740740696,0.2,0.42962962962962997,0.8,1.02222222222222,0.2,0.007407407407407409,0.0,0.0444444444444444,0.0,0.0148148148148148,0.0,0.0,0.0,0.0222222222222222,0.2,2.7333333333333303,3.6,0.0,0.0,2.69111111111111,1.82222222222222,2.0,0.0,0.0,2.48,1.0,5.0,0.0,0.0,3.0,8.0,0.0,0.0,3.3800230110985297,away.team,1.35,4.6,0.2147074
2282,2282,68834,20.0,0.14096212,0.0,0.0,0.0,Sport,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,True,4.8,4.5,mei,11.56,0.47,3.0,0.0,Provável,2017,0.0514705882352941,0.0,0.139705882352941,0.0,0.0,0.0,0.0,0.0,1.70588235294118,0.8,0.213235294117647,0.4,0.43382352941176505,1.0,1.01470588235294,0.0,0.007352941176470591,0.0,0.0441176470588235,0.0,0.0147058823529412,0.0,0.0,0.0,0.0220588235294118,0.0,2.75,3.4,0.0,0.0,2.7066176470588195,1.83088235294118,2.2,0.0,0.0,2.62,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,3.10535379984668,home.team,-0.07,4.1,0.1382978
2283,2283,68834,21.0,0.17500424,0.0,0.0,0.0,Sport,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,True,2.0,4.36,mei,10.95,-0.61,2.0,0.0,Nulo,2017,0.0510948905109489,0.0,0.138686131386861,0.0,0.0,0.0,0.0,0.0,1.7007299270073,0.6,0.21167883211678798,0.4,0.4306569343065689,0.8,1.0072992700729901,0.0,0.0072992700729927,0.0,0.0437956204379562,0.0,0.0145985401459854,0.0,0.0,0.0,0.0218978102189781,0.0,2.7518248175182496,2.6,0.0,0.0,2.7014598540145998,1.83211678832117,1.8,0.0,0.0,2.54,0.0,20.0,0.0,0.0,2.0,8.0,0.0,0.0,3.0256128855710096,away.team,-0.41,1.6,0.19373193
2284,2284,68834,23.0,0.14096212,0.0,0.0,0.0,Sport,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,True,4.1,4.35,mei,11.4,0.45,1.0,0.0,Provável,2017,0.0503597122302158,0.0,0.136690647482014,0.0,0.0,0.0,0.0,0.0,1.68345323741007,0.6,0.215827338129496,0.4,0.43884892086330896,0.6,1.0,0.2,0.00719424460431655,0.0,0.0431654676258993,0.0,0.0143884892086331,0.0,0.0,0.0,0.0215827338129496,0.0,2.71223021582734,2.2,0.0,0.0,2.69208633093525,1.81294964028777,1.6,0.0,0.0,2.68,1.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,3.2553545633822,home.team,0.18,4.1,0.15927327
2285,2285,68834,24.0,0.17500424,0.0,1.0,0.0,Sport,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,True,0.9,4.18,mei,10.84,-0.56,3.0,0.0,Provável,2017,0.05,0.0,0.14285714285714302,0.0,0.0,0.0,0.0,0.0,1.69285714285714,1.2,0.214285714285714,0.4,0.4357142857142861,0.6,1.0,0.4,0.007142857142857141,0.0,0.0428571428571429,0.0,0.0142857142857143,0.0,0.0,0.0,0.0214285714285714,0.0,2.7214285714285698,2.4,0.0,0.0,2.67928571428571,1.82142857142857,1.8,0.0,0.0,2.36,0.0,17.0,0.0,0.0,2.0,9.0,0.0,0.0,1.71516115213054,away.team,-0.43,1.7,0.27681023
2286,2286,68834,25.0,0.14096212,0.0,0.0,0.0,Sport,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,True,7.4,4.33,mei,11.95,1.11,3.0,0.0,Provável,2017,0.049645390070922,0.0,0.141843971631206,0.0,0.0,0.0,0.0,0.0,1.68794326241135,1.2,0.212765957446809,0.2,0.453900709219858,1.0,1.0070921985815602,0.8,0.00709219858156028,0.0,0.0425531914893617,0.0,0.0141843971631206,0.0,0.0,0.0,0.0212765957446809,0.0,2.7092198581560294,1.6,0.0,0.0,2.71276595744681,1.82978723404255,1.8,0.0,0.0,2.88,1.0,25.0,0.0,0.0,1.0,9.0,0.0,0.0,2.29407449263919,home.team,0.97,7.0,0.021676421
2287,2287,68834,26.0,0.2262429,0.0,1.0,0.0,Sport,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,True,0.2,4.14,mei,10.91,-1.04,3.0,0.0,Suspenso,2017,0.0492957746478873,0.0,0.147887323943662,0.0,0.0,0.0,0.0,0.0,1.69718309859155,1.6,0.211267605633803,0.2,0.457746478873239,1.2,1.0,0.8,0.007042253521126759,0.0,0.0422535211267606,0.0,0.0140845070422535,0.0,0.0,0.0,0.0211267605633803,0.0,2.7394366197183104,2.4,0.0,0.0,2.6950704225352102,1.83802816901408,2.0,0.0,0.0,2.52,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,2.43267114277473,away.team,-0.95,2.0,0.27681023
2288,2288,68834,28.0,0.13144746,0.0,0.0,0.0,Sport,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,True,4.6,4.16,mei,11.48,0.57,3.0,0.0,Dúvida,2017,0.0486111111111111,0.0,0.145833333333333,0.0,0.0,0.0,0.0,0.0,1.69444444444444,2.0,0.215277777777778,0.2,0.4583333333333329,1.0,0.993055555555556,0.8,0.00694444444444444,0.0,0.0416666666666667,0.0,0.0138888888888889,0.0,0.0,0.0,0.0208333333333333,0.0,2.7291666666666696,3.2,0.0,0.0,2.68958333333333,1.8333333333333304,2.4,0.0,0.0,2.62,1.0,15.0,0.0,0.0,1.0,10.0,0.0,0.0,2.50876242177072,home.team,1.18,1.7,0.146766
2289,2289,68834,29.0,0.15326154,0.0,0.0,0.0,Sport,0.0,0.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,True,4.6,4.18,mei,11.47,-0.01,2.0,0.0,Provável,2017,0.0482758620689655,0.0,0.144827586206897,0.0,0.0,0.0,0.0,0.0,1.71034482758621,2.2,0.22758620689655198,0.6,0.4620689655172411,1.2,1.01379310344828,1.4,0.00689655172413793,0.0,0.0413793103448276,0.0,0.0137931034482759,0.0,0.0,0.0,0.0206896551724138,0.0,2.7448275862069,3.4,0.0,0.0,2.7027586206896603,1.834482758620689,2.2,0.0,0.0,3.36,1.0,19.0,0.0,0.0,1.0,10.0,0.0,0.0,2.5816446093312098,home.team,-0.49,0.0,0.19051462
2290,2290,68834,30.0,0.17580917,0.0,0.0,0.0,Sport,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,True,-0.9,3.98,mei,10.55,-0.92,1.0,0.0,Dúvida,2017,0.0479452054794521,0.0,0.143835616438356,0.0,0.0,0.0,0.0,0.0,1.71917808219178,2.6,0.226027397260274,0.6,0.465753424657534,0.8,1.00684931506849,1.0,0.00684931506849315,0.0,0.0410958904109589,0.0,0.0136986301369863,0.0,0.0,0.0,0.0205479452054795,0.0,2.7671232876712297,4.4,0.0,0.0,2.67808219178082,1.82876712328767,1.8,0.0,0.0,1.7,1.0,22.0,0.0,0.0,2.0,10.0,0.0,0.0,2.73066943359235,away.team,0.66,3.4,0.36710948
